Generated by Byte Software™
Provided by Byte CBT (@byte.cbt)


Rebirth: 4, Orb Type: Ethereal, City: Magma City, Pet Type: Rare, Glitch Speed: 8
Rebirth: 19499, Orb Type: Red, City: Magma City, Pet Type: Omega, Glitch Speed: 182
Rebirth: 19599, Orb Type: Ethereal, City: City, Pet Type: Omega, Glitch Speed: 336
Rebirth: 19759, Orb Type: Yellow, City: Speed Jungle, Pet Type: Advanced, Glitch Speed: 114
Rebirth: 19839, Orb Type: Yellow, City: Speed Jungle, Pet Type: Rare, Glitch Speed: 124
Rebirth: 19999, Orb Type: Yellow, City: Speed Jungle, Pet Type: Unique, Glitch Speed: 144
Rebirth: 20159, Orb Type: Yellow, City: Speed Jungle, Pet Type: Epic, Glitch Speed: 135
Rebirth: 20299, Orb Type: Yellow, City: Legends Highway, Pet Type: Rare, Glitch Speed: 112
Rebirth: 20399, Orb Type: Yellow, City: Speed Jungle, Pet Type: Omega, Glitch Speed: 119
Rebirth: 20499, Orb Type: Red, City: Snow City, Pet Type: Rare, Glitch Speed: 160
Rebirth: 20624, Orb Type: Red, City: Legends Highway, Pet Type: Unique, Glitch Speed: 264
Rebirth: 20799, Orb Type: Yellow, City: Speed Jungle, Pet Type: Advanced, Glitch Speed: 117
Rebirth: 20999, Orb Type: Red, City: Speed Jungle, Pet Type: Omega, Glitch Speed: 245
Rebirth: 21119, Orb Type: Yellow, City: Speed Jungle, Pet Type: Rare, Glitch Speed: 128
Rebirth: 21524, Orb Type: Red, City: Snow City, Pet Type: Rare, Glitch Speed: 164
Rebirth: 21749, Orb Type: Yellow, City: Legends Highway, Pet Type: Rare, Glitch Speed: 116
Rebirth: 21999, Orb Type: Red, City: Legends Highway, Pet Type: Omega, Glitch Speed: 224
Rebirth: 22199, Orb Type: Red, City: Speed Jungle, Pet Type: Omega, Glitch Speed: 252
Rebirth: 22439, Orb Type: Yellow, City: Speed Jungle, Pet Type: Rare, Glitch Speed: 132
Rebirth: 22574, Orb Type: Red, City: Snow City, Pet Type: Rare, Glitch Speed: 168
Rebirth: 22799, Orb Type: Yellow, City: Speed Jungle, Pet Type: Omega, Glitch Speed: 126
Rebirth: 22959, Orb Type: Yellow, City: Speed Jungle, Pet Type: Advanced, Glitch Speed: 123
Rebirth: 22999, Orb Type: Red, City: Magma City, Pet Type: Epic, Glitch Speed: 225
Rebirth: 23099, Orb Type: Yellow, City: Snow City, Pet Type: Rare, Glitch Speed: 84
Rebirth: 23199, Orb Type: Yellow, City: Speed Jungle, Pet Type: Epic, Glitch Speed: 145
Rebirth: 23249, Orb Type: Yellow, City: Legends Highway, Pet Type: Rare, Glitch Speed: 120
Rebirth: 23374, Orb Type: Red, City: Legends Highway, Pet Type: Omega, Glitch Speed: 231
Rebirth: 23399, Orb Type: Yellow, City: Speed Jungle, Pet Type: Unique, Glitch Speed: 156
Rebirth: 23499, Orb Type: Red, City: Legends Highway, Pet Type: Unique, Glitch Speed: 282
Rebirth: 23649, Orb Type: Red, City: Snow City, Pet Type: Rare, Glitch Speed: 172
Rebirth: 23799, Orb Type: Yellow, City: Speed Jungle, Pet Type: Rare, Glitch Speed: 136
Rebirth: 23999, Orb Type: Yellow, City: City, Pet Type: Rare, Glitch Speed: 60
Rebirth: 24079, Orb Type: Yellow, City: Speed Jungle, Pet Type: Advanced, Glitch Speed: 126
Rebirth: 24499, Orb Type: Red, City: Legends Highway, Pet Type: Unique, Glitch Speed: 288
Rebirth: 24699, Orb Type: Red, City: Speed Jungle, Pet Type: Omega, Glitch Speed: 266
Rebirth: 24749, Orb Type: Red, City: Snow City, Pet Type: Rare, Glitch Speed: 176
Rebirth: 24799, Orb Type: Yellow, City: Speed Jungle, Pet Type: Epic, Glitch Speed: 150
Rebirth: 24999, Orb Type: Red, City: Snow City, Pet Type: Omega, Glitch Speed: 168
Rebirth: 25199, Orb Type: Yellow, City: Speed Jungle, Pet Type: Unique, Glitch Speed: 162
Rebirth: 25299, Orb Type: Yellow, City: Snow City, Pet Type: Rare, Glitch Speed: 88
Rebirth: 25499, Orb Type: Yellow, City: Legends Highway, Pet Type: Omega, Glitch Speed: 119
Rebirth: 25874, Orb Type: Red, City: Snow City, Pet Type: Rare, Glitch Speed: 180
Rebirth: 25999, Orb Type: Red, City: Speed Jungle, Pet Type: Omega, Glitch Speed: 273
Rebirth: 26249, Orb Type: Red, City: Legends Highway, Pet Type: Omega, Glitch Speed: 245
Rebirth: 26399, Orb Type: Yellow, City: Speed Jungle, Pet Type: Advanced, Glitch Speed: 132
Rebirth: 26639, Orb Type: Yellow, City: Speed Jungle, Pet Type: Rare, Glitch Speed: 144
Rebirth: 27024, Orb Type: Red, City: Snow City, Pet Type: Rare, Glitch Speed: 184
Rebirth: 27199, Orb Type: Yellow, City: City, Pet Type: Rare, Glitch Speed: 64
Rebirth: 27499, Orb Type: Red, City: Magma City, Pet Type: Unique, Glitch Speed: 264
Rebirth: 27599, Orb Type: Yellow, City: Speed Jungle, Pet Type: Advanced, Glitch Speed: 135
Rebirth: 27749, Orb Type: Red, City: Legends Highway, Pet Type: Omega, Glitch Speed: 252
Rebirth: 27999, Orb Type: Yellow, City: Speed Jungle, Pet Type: Omega, Glitch Speed: 140
Rebirth: 28049, Orb Type: Yellow, City: Legends Highway, Pet Type: Rare, Glitch Speed: 132
Rebirth: 28119, Orb Type: Yellow, City: Speed Jungle, Pet Type: Rare, Glitch Speed: 148
Rebirth: 28159, Orb Type: Yellow, City: Speed Jungle, Pet Type: Epic, Glitch Speed: 160
Rebirth: 28199, Orb Type: Red, City: Snow City, Pet Type: Rare, Glitch Speed: 188
Rebirth: 28499, Orb Type: Yellow, City: Legends Highway, Pet Type: Omega, Glitch Speed: 126
Rebirth: 28699, Orb Type: Red, City: Speed Jungle, Pet Type: Omega, Glitch Speed: 287
Rebirth: 28749, Orb Type: Red, City: Magma City, Pet Type: Unique, Glitch Speed: 270
Rebirth: 28999, Orb Type: Yellow, City: Speed Jungle, Pet Type: Unique, Glitch Speed: 174
Rebirth: 29249, Orb Type: Red, City: Snow City, Pet Type: Omega, Glitch Speed: 182
Rebirth: 29399, Orb Type: Red, City: Snow City, Pet Type: Rare, Glitch Speed: 192
Rebirth: 29599, Orb Type: Yellow, City: Magma City, Pet Type: Advanced, Glitch Speed: 108
Rebirth: 29639, Orb Type: Yellow, City: Speed Jungle, Pet Type: Rare, Glitch Speed: 152
Rebirth: 29749, Orb Type: Yellow, City: Legends Highway, Pet Type: Rare, Glitch Speed: 136
Rebirth: 29919, Orb Type: Yellow, City: Speed Jungle, Pet Type: Epic, Glitch Speed: 165
Rebirth: 29999, Orb Type: Yellow, City: Snow City, Pet Type: Rare, Glitch Speed: 96
Rebirth: 30079, Orb Type: Yellow, City: Speed Jungle, Pet Type: Advanced, Glitch Speed: 141
Rebirth: 30099, Orb Type: Red, City: Speed Jungle, Pet Type: Omega, Glitch Speed: 294
Rebirth: 30599, Orb Type: Yellow, City: City, Pet Type: Rare, Glitch Speed: 68
Rebirth: 30799, Orb Type: Yellow, City: Speed Jungle, Pet Type: Omega, Glitch Speed: 147
Rebirth: 30874, Orb Type: Red, City: Legends Highway, Pet Type: Omega, Glitch Speed: 266
Rebirth: 30999, Orb Type: Yellow, City: Speed Jungle, Pet Type: Unique, Glitch Speed: 180
Rebirth: 31199, Orb Type: Yellow, City: Speed Jungle, Pet Type: Rare, Glitch Speed: 156
Rebirth: 31359, Orb Type: Yellow, City: Speed Jungle, Pet Type: Advanced, Glitch Speed: 144
Rebirth: 31499, Orb Type: Red, City: Snow City, Pet Type: Omega, Glitch Speed: 189
Rebirth: 31999, Orb Type: Yellow, City: City, Pet Type: Epic, Glitch Speed: 75
Rebirth: 32499, Orb Type: Red, City: Legends Highway, Pet Type: Omega, Glitch Speed: 273
Rebirth: 32799, Orb Type: Yellow, City: Speed Jungle, Pet Type: Rare, Glitch Speed: 160
Rebirth: 32999, Orb Type: Red, City: Speed Jungle, Pet Type: Omega, Glitch Speed: 308
Rebirth: 33299, Orb Type: Yellow, City: Legends Highway, Pet Type: Rare, Glitch Speed: 144
Rebirth: 33599, Orb Type: Yellow, City: Speed Jungle, Pet Type: Epic, Glitch Speed: 175
Rebirth: 33999, Orb Type: Yellow, City: Magma City, Pet Type: Omega, Glitch Speed: 119
Rebirth: 34199, Orb Type: Yellow, City: City, Pet Type: Rare, Glitch Speed: 72
Rebirth: 34439, Orb Type: Yellow, City: Speed Jungle, Pet Type: Rare, Glitch Speed: 164
Rebirth: 34499, Orb Type: Red, City: Speed Jungle, Pet Type: Omega, Glitch Speed: 315
Rebirth: 34999, Orb Type: Red, City: Magma City, Pet Type: Omega, Glitch Speed: 245
Rebirth: 35099, Orb Type: Yellow, City: Snow City, Pet Type: Rare, Glitch Speed: 104
Rebirth: 35149, Orb Type: Yellow, City: Legends Highway, Pet Type: Rare, Glitch Speed: 148
Rebirth: 35199, Orb Type: Yellow, City: Speed Jungle, Pet Type: Unique, Glitch Speed: 192
Rebirth: 35519, Orb Type: Yellow, City: Speed Jungle, Pet Type: Epic, Glitch Speed: 180
Rebirth: 35874, Orb Type: Red, City: Legends Highway, Pet Type: Omega, Glitch Speed: 287
Rebirth: 36119, Orb Type: Yellow, City: Speed Jungle, Pet Type: Rare, Glitch Speed: 168
Rebirth: 36249, Orb Type: Red, City: Snow City, Pet Type: Omega, Glitch Speed: 203
Rebirth: 36799, Orb Type: Yellow, City: Speed Jungle, Pet Type: Omega, Glitch Speed: 161
Rebirth: 36999, Orb Type: Red, City: Magma City, Pet Type: Omega, Glitch Speed: 252
Rebirth: 37049, Orb Type: Yellow, City: Legends Highway, Pet Type: Rare, Glitch Speed: 152
Rebirth: 37399, Orb Type: Yellow, City: Speed Jungle, Pet Type: Unique, Glitch Speed: 198
Rebirth: 37599, Orb Type: Red, City: Speed Jungle, Pet Type: Omega, Glitch Speed: 329
Rebirth: 37624, Orb Type: Red, City: Legends Highway, Pet Type: Omega, Glitch Speed: 294
Rebirth: 37799, Orb Type: Yellow, City: Snow City, Pet Type: Rare, Glitch Speed: 108
Rebirth: 37839, Orb Type: Yellow, City: Speed Jungle, Pet Type: Rare, Glitch Speed: 172
Rebirth: 37999, Orb Type: Yellow, City: Magma City, Pet Type: Omega, Glitch Speed: 126
Rebirth: 38499, Orb Type: Yellow, City: Legends Highway, Pet Type: Omega, Glitch Speed: 147
Rebirth: 38749, Orb Type: Red, City: Snow City, Pet Type: Omega, Glitch Speed: 210
Rebirth: 38999, Orb Type: Yellow, City: Magma City, Pet Type: Unique, Glitch Speed: 156
Rebirth: 39199, Orb Type: Red, City: Speed Jungle, Pet Type: Omega, Glitch Speed: 336
Rebirth: 39519, Orb Type: Yellow, City: Speed Jungle, Pet Type: Epic, Glitch Speed: 190
Rebirth: 39599, Orb Type: Yellow, City: Speed Jungle, Pet Type: Rare, Glitch Speed: 176
Rebirth: 39999, Orb Type: Yellow, City: Speed Jungle, Pet Type: Omega, Glitch Speed: 168
Rebirth: 40599, Orb Type: Yellow, City: Snow City, Pet Type: Rare, Glitch Speed: 112
Rebirth: 40799, Orb Type: Yellow, City: City, Pet Type: Epic, Glitch Speed: 85
Rebirth: 40999, Orb Type: Yellow, City: Legends Highway, Pet Type: Rare, Glitch Speed: 160
Rebirth: 41249, Orb Type: Red, City: Legends Highway, Pet Type: Omega, Glitch Speed: 308
Rebirth: 41399, Orb Type: Yellow, City: Speed Jungle, Pet Type: Rare, Glitch Speed: 180
Rebirth: 41599, Orb Type: Yellow, City: Speed Jungle, Pet Type: Epic, Glitch Speed: 195
Rebirth: 41999, Orb Type: Yellow, City: Speed Jungle, Pet Type: Unique, Glitch Speed: 210
Rebirth: 43049, Orb Type: Yellow, City: Legends Highway, Pet Type: Rare, Glitch Speed: 164
Rebirth: 43124, Orb Type: Red, City: Legends Highway, Pet Type: Omega, Glitch Speed: 315
Rebirth: 43239, Orb Type: Yellow, City: Speed Jungle, Pet Type: Rare, Glitch Speed: 184
Rebirth: 43499, Orb Type: Yellow, City: Snow City, Pet Type: Rare, Glitch Speed: 116
Rebirth: 43999, Orb Type: Red, City: Snow City, Pet Type: Omega, Glitch Speed: 224
Rebirth: 44399, Orb Type: Yellow, City: Speed Jungle, Pet Type: Unique, Glitch Speed: 216
Rebirth: 45119, Orb Type: Yellow, City: Speed Jungle, Pet Type: Rare, Glitch Speed: 188
Rebirth: 45149, Orb Type: Yellow, City: Legends Highway, Pet Type: Rare, Glitch Speed: 168
Rebirth: 45599, Orb Type: Yellow, City: City, Pet Type: Epic, Glitch Speed: 90
Rebirth: 45919, Orb Type: Yellow, City: Speed Jungle, Pet Type: Epic, Glitch Speed: 205
Rebirth: 45999, Orb Type: Yellow, City: Legends Highway, Pet Type: Omega, Glitch Speed: 161
Rebirth: 46199, Orb Type: Yellow, City: City, Pet Type: Rare, Glitch Speed: 84
Rebirth: 46499, Orb Type: Yellow, City: Snow City, Pet Type: Rare, Glitch Speed: 120
Rebirth: 46749, Orb Type: Red, City: Snow City, Pet Type: Omega, Glitch Speed: 231
Rebirth: 46799, Orb Type: Yellow, City: Speed Jungle, Pet Type: Omega, Glitch Speed: 182
Rebirth: 46999, Orb Type: Red, City: Legends Highway, Pet Type: Omega, Glitch Speed: 329
Rebirth: 47039, Orb Type: Yellow, City: Speed Jungle, Pet Type: Rare, Glitch Speed: 192
Rebirth: 47299, Orb Type: Yellow, City: Legends Highway, Pet Type: Rare, Glitch Speed: 172
Rebirth: 48159, Orb Type: Yellow, City: Speed Jungle, Pet Type: Epic, Glitch Speed: 210
Rebirth: 48999, Orb Type: Red, City: Legends Highway, Pet Type: Omega, Glitch Speed: 336
Rebirth: 49399, Orb Type: Yellow, City: Speed Jungle, Pet Type: Unique, Glitch Speed: 228
Rebirth: 49499, Orb Type: Yellow, City: Legends Highway, Pet Type: Rare, Glitch Speed: 176
Rebirth: 49599, Orb Type: Yellow, City: Snow City, Pet Type: Rare, Glitch Speed: 124
Rebirth: 49999, Orb Type: Yellow, City: Legends Highway, Pet Type: Omega, Glitch Speed: 168
Rebirth: 50399, Orb Type: Yellow, City: Speed Jungle, Pet Type: Omega, Glitch Speed: 189
Rebirth: 50599, Orb Type: Yellow, City: City, Pet Type: Rare, Glitch Speed: 88
Rebirth: 50999, Orb Type: Yellow, City: Snow City, Pet Type: Omega, Glitch Speed: 119
Rebirth: 51749, Orb Type: Yellow, City: Legends Highway, Pet Type: Rare, Glitch Speed: 180
Rebirth: 51999, Orb Type: Yellow, City: Speed Jungle, Pet Type: Unique, Glitch Speed: 234
Rebirth: 52499, Orb Type: Red, City: Snow City, Pet Type: Omega, Glitch Speed: 245
Rebirth: 52799, Orb Type: Yellow, City: Speed Jungle, Pet Type: Epic, Glitch Speed: 220
Rebirth: 54049, Orb Type: Yellow, City: Legends Highway, Pet Type: Rare, Glitch Speed: 184
Rebirth: 54999, Orb Type: Red, City: Magma City, Pet Type: Omega, Glitch Speed: 308
Rebirth: 55199, Orb Type: Yellow, City: Speed Jungle, Pet Type: Epic, Glitch Speed: 225
Rebirth: 55499, Orb Type: Red, City: Snow City, Pet Type: Omega, Glitch Speed: 252
Rebirth: 55999, Orb Type: Yellow, City: Magma City, Pet Type: Epic, Glitch Speed: 175
Rebirth: 56099, Orb Type: Yellow, City: Snow City, Pet Type: Rare, Glitch Speed: 132
Rebirth: 56399, Orb Type: Yellow, City: Legends Highway, Pet Type: Rare, Glitch Speed: 188
Rebirth: 56999, Orb Type: Yellow, City: Snow City, Pet Type: Omega, Glitch Speed: 126
Rebirth: 57399, Orb Type: Yellow, City: Speed Jungle, Pet Type: Unique, Glitch Speed: 246
Rebirth: 57499, Orb Type: Red, City: Magma City, Pet Type: Omega, Glitch Speed: 315
Rebirth: 57999, Orb Type: Yellow, City: Speed Jungle, Pet Type: Omega, Glitch Speed: 203
Rebirth: 58499, Orb Type: Yellow, City: Legends Highway, Pet Type: Omega, Glitch Speed: 182
Rebirth: 58799, Orb Type: Yellow, City: Legends Highway, Pet Type: Rare, Glitch Speed: 192
Rebirth: 59199, Orb Type: Yellow, City: Magma City, Pet Type: Epic, Glitch Speed: 180
Rebirth: 59499, Orb Type: Yellow, City: Snow City, Pet Type: Rare, Glitch Speed: 136
Rebirth: 59999, Orb Type: Yellow, City: City, Pet Type: Rare, Glitch Speed: 96
Rebirth: 60159, Orb Type: Yellow, City: Speed Jungle, Pet Type: Epic, Glitch Speed: 235
Rebirth: 60199, Orb Type: Yellow, City: Speed Jungle, Pet Type: Unique, Glitch Speed: 252
Rebirth: 61599, Orb Type: Yellow, City: City, Pet Type: Epic, Glitch Speed: 105
Rebirth: 61749, Orb Type: Red, City: Snow City, Pet Type: Omega, Glitch Speed: 266
Rebirth: 61999, Orb Type: Yellow, City: Speed Jungle, Pet Type: Omega, Glitch Speed: 210
Rebirth: 62719, Orb Type: Yellow, City: Speed Jungle, Pet Type: Epic, Glitch Speed: 240
Rebirth: 62999, Orb Type: Yellow, City: Legends Highway, Pet Type: Omega, Glitch Speed: 189
Rebirth: 64999, Orb Type: Red, City: Snow City, Pet Type: Omega, Glitch Speed: 273
Rebirth: 65999, Orb Type: Yellow, City: Speed Jungle, Pet Type: Unique, Glitch Speed: 264
Rebirth: 66599, Orb Type: Yellow, City: Snow City, Pet Type: Rare, Glitch Speed: 144
Rebirth: 68999, Orb Type: Yellow, City: Speed Jungle, Pet Type: Unique, Glitch Speed: 270
Rebirth: 69999, Orb Type: Yellow, City: Magma City, Pet Type: Unique, Glitch Speed: 210
Rebirth: 70199, Orb Type: Yellow, City: City, Pet Type: Rare, Glitch Speed: 104
Rebirth: 70299, Orb Type: Yellow, City: Snow City, Pet Type: Rare, Glitch Speed: 148
Rebirth: 70399, Orb Type: Yellow, City: Speed Jungle, Pet Type: Omega, Glitch Speed: 224
Rebirth: 71749, Orb Type: Red, City: Snow City, Pet Type: Omega, Glitch Speed: 287
Rebirth: 72499, Orb Type: Yellow, City: Legends Highway, Pet Type: Omega, Glitch Speed: 203
Rebirth: 73599, Orb Type: Yellow, City: City, Pet Type: Epic, Glitch Speed: 115
Rebirth: 73999, Orb Type: Yellow, City: Magma City, Pet Type: Unique, Glitch Speed: 216
Rebirth: 74099, Orb Type: Yellow, City: Snow City, Pet Type: Rare, Glitch Speed: 152
Rebirth: 74799, Orb Type: Yellow, City: Speed Jungle, Pet Type: Omega, Glitch Speed: 231
Rebirth: 75199, Orb Type: Yellow, City: Speed Jungle, Pet Type: Unique, Glitch Speed: 282
Rebirth: 75249, Orb Type: Red, City: Snow City, Pet Type: Omega, Glitch Speed: 294
Rebirth: 75599, Orb Type: Yellow, City: City, Pet Type: Rare, Glitch Speed: 108
Rebirth: 76999, Orb Type: Yellow, City: Snow City, Pet Type: Omega, Glitch Speed: 147
Rebirth: 77499, Orb Type: Yellow, City: Legends Highway, Pet Type: Omega, Glitch Speed: 210
Rebirth: 77999, Orb Type: Yellow, City: Magma City, Pet Type: Omega, Glitch Speed: 182
Rebirth: 78399, Orb Type: Yellow, City: Speed Jungle, Pet Type: Unique, Glitch Speed: 288
Rebirth: 79999, Orb Type: Yellow, City: City, Pet Type: Epic, Glitch Speed: 120
Rebirth: 81199, Orb Type: Yellow, City: City, Pet Type: Rare, Glitch Speed: 112
Rebirth: 81999, Orb Type: Yellow, City: Snow City, Pet Type: Rare, Glitch Speed: 160
Rebirth: 82499, Orb Type: Red, City: Snow City, Pet Type: Omega, Glitch Speed: 308
Rebirth: 83999, Orb Type: Yellow, City: Speed Jungle, Pet Type: Omega, Glitch Speed: 245
Rebirth: 86099, Orb Type: Yellow, City: Snow City, Pet Type: Rare, Glitch Speed: 164
Rebirth: 86249, Orb Type: Red, City: Snow City, Pet Type: Omega, Glitch Speed: 315
Rebirth: 86999, Orb Type: Yellow, City: City, Pet Type: Rare, Glitch Speed: 116
Rebirth: 87999, Orb Type: Yellow, City: Legends Highway, Pet Type: Omega, Glitch Speed: 224
Rebirth: 88799, Orb Type: Yellow, City: Speed Jungle, Pet Type: Omega, Glitch Speed: 252
Rebirth: 90299, Orb Type: Yellow, City: Snow City, Pet Type: Rare, Glitch Speed: 168
Rebirth: 91999, Orb Type: Yellow, City: Magma City, Pet Type: Epic, Glitch Speed: 225
Rebirth: 92999, Orb Type: Yellow, City: City, Pet Type: Rare, Glitch Speed: 120
Rebirth: 93499, Orb Type: Yellow, City: Legends Highway, Pet Type: Omega, Glitch Speed: 231
Rebirth: 93599, Orb Type: Yellow, City: City, Pet Type: Epic, Glitch Speed: 130
Rebirth: 93999, Orb Type: Red, City: Snow City, Pet Type: Omega, Glitch Speed: 329
Rebirth: 94599, Orb Type: Yellow, City: Snow City, Pet Type: Rare, Glitch Speed: 172
Rebirth: 97999, Orb Type: Red, City: Snow City, Pet Type: Omega, Glitch Speed: 336
Rebirth: 98799, Orb Type: Yellow, City: Speed Jungle, Pet Type: Omega, Glitch Speed: 266
Rebirth: 98999, Orb Type: Yellow, City: Snow City, Pet Type: Rare, Glitch Speed: 176
Rebirth: 99199, Orb Type: Yellow, City: City, Pet Type: Rare, Glitch Speed: 124
Rebirth: 99999, Orb Type: Yellow, City: Snow City, Pet Type: Omega, Glitch Speed: 168
Rebirth: 100799, Orb Type: Yellow, City: City, Pet Type: Epic, Glitch Speed: 135
Rebirth: 101999, Orb Type: Yellow, City: City, Pet Type: Omega, Glitch Speed: 119
Rebirth: 103499, Orb Type: Yellow, City: Snow City, Pet Type: Rare, Glitch Speed: 180
Rebirth: 103999, Orb Type: Yellow, City: Speed Jungle, Pet Type: Omega, Glitch Speed: 273
Rebirth: 104999, Orb Type: Yellow, City: Legends Highway, Pet Type: Omega, Glitch Speed: 245
Rebirth: 105599, Orb Type: Yellow, City: City, Pet Type: Rare, Glitch Speed: 128
Rebirth: 108099, Orb Type: Yellow, City: Snow City, Pet Type: Rare, Glitch Speed: 184
Rebirth: 109999, Orb Type: Yellow, City: Magma City, Pet Type: Unique, Glitch Speed: 264
Rebirth: 110999, Orb Type: Yellow, City: Legends Highway, Pet Type: Omega, Glitch Speed: 252
Rebirth: 112199, Orb Type: Yellow, City: City, Pet Type: Rare, Glitch Speed: 132
Rebirth: 112799, Orb Type: Yellow, City: Snow City, Pet Type: Rare, Glitch Speed: 188
Rebirth: 113999, Orb Type: Yellow, City: City, Pet Type: Omega, Glitch Speed: 126
Rebirth: 114799, Orb Type: Yellow, City: Speed Jungle, Pet Type: Omega, Glitch Speed: 287
Rebirth: 114999, Orb Type: Yellow, City: Magma City, Pet Type: Unique, Glitch Speed: 270
Rebirth: 115999, Orb Type: Yellow, City: City, Pet Type: Epic, Glitch Speed: 145
Rebirth: 116999, Orb Type: Yellow, City: Snow City, Pet Type: Omega, Glitch Speed: 182
Rebirth: 117599, Orb Type: Yellow, City: Snow City, Pet Type: Rare, Glitch Speed: 192
Rebirth: 118999, Orb Type: Yellow, City: City, Pet Type: Rare, Glitch Speed: 136
Rebirth: 120399, Orb Type: Yellow, City: Speed Jungle, Pet Type: Omega, Glitch Speed: 294
Rebirth: 123499, Orb Type: Yellow, City: Legends Highway, Pet Type: Omega, Glitch Speed: 266
Rebirth: 123999, Orb Type: Yellow, City: City, Pet Type: Epic, Glitch Speed: 150
Rebirth: 125999, Orb Type: Yellow, City: Snow City, Pet Type: Omega, Glitch Speed: 189
Rebirth: 129999, Orb Type: Yellow, City: Legends Highway, Pet Type: Omega, Glitch Speed: 273
Rebirth: 131999, Orb Type: Yellow, City: Speed Jungle, Pet Type: Omega, Glitch Speed: 308
Rebirth: 133199, Orb Type: Yellow, City: City, Pet Type: Rare, Glitch Speed: 144
Rebirth: 137999, Orb Type: Yellow, City: Speed Jungle, Pet Type: Omega, Glitch Speed: 315
Rebirth: 139999, Orb Type: Yellow, City: Magma City, Pet Type: Omega, Glitch Speed: 245
Rebirth: 140599, Orb Type: Yellow, City: City, Pet Type: Rare, Glitch Speed: 148
Rebirth: 140799, Orb Type: Yellow, City: City, Pet Type: Epic, Glitch Speed: 160
Rebirth: 143499, Orb Type: Yellow, City: Legends Highway, Pet Type: Omega, Glitch Speed: 287
Rebirth: 144999, Orb Type: Yellow, City: Snow City, Pet Type: Omega, Glitch Speed: 203
Rebirth: 147999, Orb Type: Yellow, City: Magma City, Pet Type: Omega, Glitch Speed: 252
Rebirth: 148199, Orb Type: Yellow, City: City, Pet Type: Rare, Glitch Speed: 152
Rebirth: 149599, Orb Type: Yellow, City: City, Pet Type: Epic, Glitch Speed: 165
Rebirth: 150399, Orb Type: Yellow, City: Speed Jungle, Pet Type: Omega, Glitch Speed: 329
Rebirth: 150499, Orb Type: Yellow, City: Legends Highway, Pet Type: Omega, Glitch Speed: 294
Rebirth: 153999, Orb Type: Yellow, City: City, Pet Type: Omega, Glitch Speed: 147
Rebirth: 154999, Orb Type: Yellow, City: Snow City, Pet Type: Omega, Glitch Speed: 210
Rebirth: 155999, Orb Type: Yellow, City: City, Pet Type: Rare, Glitch Speed: 156
Rebirth: 156799, Orb Type: Yellow, City: Speed Jungle, Pet Type: Omega, Glitch Speed: 336
Rebirth: 163999, Orb Type: Yellow, City: City, Pet Type: Rare, Glitch Speed: 160
Rebirth: 164999, Orb Type: Yellow, City: Legends Highway, Pet Type: Omega, Glitch Speed: 308
Rebirth: 167999, Orb Type: Yellow, City: City, Pet Type: Epic, Glitch Speed: 175
Rebirth: 172199, Orb Type: Yellow, City: City, Pet Type: Rare, Glitch Speed: 164
Rebirth: 172499, Orb Type: Yellow, City: Legends Highway, Pet Type: Omega, Glitch Speed: 315
Rebirth: 175999, Orb Type: Yellow, City: Snow City, Pet Type: Omega, Glitch Speed: 224
Rebirth: 177599, Orb Type: Yellow, City: City, Pet Type: Epic, Glitch Speed: 180
Rebirth: 180599, Orb Type: Yellow, City: City, Pet Type: Rare, Glitch Speed: 168
Rebirth: 183999, Orb Type: Yellow, City: City, Pet Type: Omega, Glitch Speed: 161
Rebirth: 186999, Orb Type: Yellow, City: Snow City, Pet Type: Omega, Glitch Speed: 231
Rebirth: 187999, Orb Type: Yellow, City: Legends Highway, Pet Type: Omega, Glitch Speed: 329
Rebirth: 189199, Orb Type: Yellow, City: City, Pet Type: Rare, Glitch Speed: 172
Rebirth: 195999, Orb Type: Yellow, City: Legends Highway, Pet Type: Omega, Glitch Speed: 336
Rebirth: 197599, Orb Type: Yellow, City: City, Pet Type: Epic, Glitch Speed: 190
Rebirth: 197999, Orb Type: Yellow, City: City, Pet Type: Rare, Glitch Speed: 176
Rebirth: 199999, Orb Type: Yellow, City: City, Pet Type: Omega, Glitch Speed: 168
Rebirth: 206999, Orb Type: Yellow, City: City, Pet Type: Rare, Glitch Speed: 180
Rebirth: 207999, Orb Type: Yellow, City: City, Pet Type: Epic, Glitch Speed: 195
Rebirth: 209999, Orb Type: Yellow, City: Snow City, Pet Type: Omega, Glitch Speed: 245
Rebirth: 216199, Orb Type: Yellow, City: City, Pet Type: Rare, Glitch Speed: 184
Rebirth: 219999, Orb Type: Yellow, City: Magma City, Pet Type: Omega, Glitch Speed: 308
Rebirth: 221999, Orb Type: Yellow, City: Snow City, Pet Type: Omega, Glitch Speed: 252
Rebirth: 225599, Orb Type: Yellow, City: City, Pet Type: Rare, Glitch Speed: 188
Rebirth: 229599, Orb Type: Yellow, City: City, Pet Type: Epic, Glitch Speed: 205
Rebirth: 229999, Orb Type: Yellow, City: Magma City, Pet Type: Omega, Glitch Speed: 315
Rebirth: 233999, Orb Type: Yellow, City: City, Pet Type: Omega, Glitch Speed: 182
Rebirth: 235199, Orb Type: Yellow, City: City, Pet Type: Rare, Glitch Speed: 192
Rebirth: 240799, Orb Type: Yellow, City: City, Pet Type: Epic, Glitch Speed: 210
